spotify_track_uri,ts,platform,ms_played,track_name,artist_name,album_name,reason_start,reason_end,shuffle,skipped
5BckPAYcKEJuYs1eV1BHHe,17-11-2023 00:45,android,243933,Take A Chance On Me,ABBA,The Album,trackdone,trackdone,FALSE,FALSE
2TxCwUlqaOH3TIyJqGgR91,17-11-2023 00:49,android,213266,Mamma Mia,ABBA,Abba,trackdone,trackdone,FALSE,FALSE
3vkQ5DAB1qQMYO4Mr9zJN6,17-11-2023 00:54,android,292613,Gimme! Gimme! Gimme! (A Man After Midnight),ABBA,Voulez-Vous,trackdone,trackdone,FALSE,FALSE
3oEkrIfXfSh9zGnE7eBzSV,17-11-2023 00:58,android,294720,The Winner Takes It All,ABBA,Super Trouper,trackdone,trackdone,FALSE,FALSE
2vMQmBmcmFsdLQQgXl3PtE,17-11-2023 01:01,android,166053,Waterloo,ABBA,Waterloo,trackdone,trackdone,FALSE,FALSE
4BM8yJ0PzBi2ZewpMTOxtx,17-11-2023 01:05,android,252960,Fernando,ABBA,Arrival,trackdone,trackdone,FALSE,FALSE
6TvxPS4fj4LUdjw2es4g21,17-11-2023 01:09,android,233720,Slipping Through My Fingers,ABBA,The Visitors,trackdone,trackdone,FALSE,FALSE
4euAGZTszWPrriggYK0HG9,17-11-2023 01:14,android,274466,Lay All Your Love On Me,ABBA,Super Trouper,trackdone,trackdone,FALSE,FALSE
6yZv0Nl6BXABbXoPVpfF5y,17-11-2023 01:17,android,202386,SOS,ABBA,Abba,trackdone,trackdone,FALSE,FALSE
798cuJeotvXP8UVa8GJPnD,17-11-2023 01:21,android,241920,"Knowing Me, Knowing You",ABBA,Arrival,trackdone,trackdone,FALSE,FALSE
2HPB3px8MJZRMfu1L65Z41,17-11-2023 01:25,android,193440,Does Your Mother Know,ABBA,Voulez-Vous,trackdone,trackdone,FALSE,FALSE
0J2p4KYdr6Mg4ET6JPlbe1,17-11-2023 01:29,android,252853,Super Trouper,ABBA,Super Trouper,trackdone,trackdone,FALSE,FALSE
5JLRQJ8vhuIQuJblXxfVWg,17-11-2023 01:32,android,176440,"Honey, Honey",ABBA,Waterloo,trackdone,trackdone,FALSE,FALSE
3lKN03PDeBnXZS7sDukRBt,17-11-2023 01:35,android,186426,"Money, Money, Money",ABBA,Arrival,trackdone,trackdone,FALSE,FALSE
7rWgGyRK7RAqAAXy4bLft9,17-11-2023 01:43,android,111200,Angeleyes,ABBA,Voulez-Vous,trackdone,logout,FALSE,FALSE
3Qw0WuniULBdYjXe2jsqCy,19-11-2023 03:15,android,198480,boy,The Killers,boy,clickrow,trackdone,TRUE,FALSE
1CA0a2dcfsJfiUEH6qVomI,19-11-2023 03:21,android,0,Pacific Coast Highway In The Movies,AWOLNATION,Angel Miners & The Lightning Riders,fwdbtn,backbtn,TRUE,TRUE
0mvocLIWUnT10znvIXwHGr,19-11-2023 03:21,android,348616,En El Muelle de San Blas,Maná,Sueños Líquidos,trackdone,fwdbtn,TRUE,TRUE
0mvocLIWUnT10znvIXwHGr,19-11-2023 03:22,android,35309,En El Muelle de San Blas,Maná,Sueños Líquidos,backbtn,fwdbtn,TRUE,TRUE
1CA0a2dcfsJfiUEH6qVomI,19-11-2023 03:26,android,235746,Pacific Coast Highway In The Movies,AWOLNATION,Angel Miners & The Lightning Riders,fwdbtn,trackdone,TRUE,FALSE
2kRFrWaLWiKq48YYVdGcm8,19-11-2023 03:30,android,251426,Everything In Its Right Place,Radiohead,Kid A,trackdone,trackdone,TRUE,FALSE
4u7EnebtmKWzUH433cf5Qv,19-11-2023 03:36,android,354320,Bohemian Rhapsody - Remastered 2011,Queen,A Night At The Opera,trackdone,trackdone,TRUE,FALSE
31u6rUeIEXGrYVoh10U7eu,19-11-2023 03:40,android,239441,Leave It In My Dreams,The Voidz,Virtue,trackdone,trackdone,TRUE,FALSE
1jJci4qxiYcOHhQR247rEU,19-11-2023 03:45,android,302840,Kids,MGMT,Oracular Spectacular,trackdone,trackdone,TRUE,FALSE
1Tb4F7Ba2C8Yt3cMnYa3X3,19-11-2023 03:45,android,10934,Have All The Songs Been Written?,The Killers,Wonderful Wonderful,trackdone,fwdbtn,TRUE,TRUE
6sy3LkhNFjJWlaeSMNwQ62,19-11-2023 03:45,android,2488,Counting Stars,OneRepublic,Native,fwdbtn,fwdbtn,TRUE,TRUE
5azBtIfv3B6FTUQ5oUGIpl,19-11-2023 03:45,android,1585,Somebody Told Me - Live From The Royal Albert Hall / 2009,The Killers,Live From The Royal Albert Hall,fwdbtn,fwdbtn,TRUE,TRUE
1kvqv4axiWkxOdRz017sQZ,19-11-2023 03:45,android,1813,On the Road Again,Bob Dylan,Bringing It All Back Home,fwdbtn,fwdbtn,TRUE,TRUE
3AR1c3Dssq51WlGGkuYJNj,19-11-2023 03:50,android,288053,El lado oscuro,Jarabe De Palo,La Flaca,fwdbtn,trackdone,TRUE,FALSE
4ZoBC5MhSEzuknIgAkBaoT,19-11-2023 03:55,android,284000,My Life,Billy Joel,52nd Street,trackdone,trackdone,TRUE,FALSE
4cQIbDqCZrHknxlDUjRHZ0,19-11-2023 03:58,android,230226,Supersoaker,Kings of Leon,Mechanical Bull (Expanded Edition),trackdone,trackdone,TRUE,FALSE
4tFOkEWNXiheSDnURpmGTp,19-11-2023 04:01,android,145266,Cousins,Vampire Weekend,Contra,trackdone,trackdone,TRUE,FALSE
5RPiBNQVmuEm7YlVVotrLa,19-11-2023 04:29,android,140496,Your Time Is Gonna Come - Remaster,Led Zeppelin,Led Zeppelin,trackdone,logout,TRUE,FALSE
5RPiBNQVmuEm7YlVVotrLa,19-11-2023 05:00,android,134447,Your Time Is Gonna Come - Remaster,Led Zeppelin,Led Zeppelin,appload,trackdone,TRUE,FALSE
0hwB5n9p1CWXrgCUu9cXZo,19-11-2023 05:02,android,155240,Caballo Blanco,Vicente Fernández,Mi Amigo El Tordillo,trackdone,trackdone,TRUE,FALSE
4DR5MStkWtDYf17jBUOo0V,19-11-2023 05:05,android,195333,Little Green Bag,George Baker Selection,The Tarantino Connection,trackdone,trackdone,TRUE,FALSE
63OQupATfueTdZMWTxW03A,19-11-2023 05:10,android,264066,Karma Police,Radiohead,OK Computer,trackdone,trackdone,TRUE,FALSE
2H8jWuNmluerTEsuh8Gu6y,19-11-2023 05:15,android,297000,Jail pt 2,Kanye West,Donda,trackdone,trackdone,TRUE,FALSE
1ECz5g76ZWRGi0FwXzIl4w,19-11-2023 05:19,android,240240,Se Me Va La Voz,Alejandro Fernández,Dos Mundos - Evolución,trackdone,trackdone,TRUE,FALSE
6FvtSHS3hzjS8itHJPRzoJ,19-11-2023 05:23,android,266906,Diamonds On The Inside,Ben Harper,Diamonds On The Inside,trackdone,trackdone,TRUE,FALSE
7KHQtpLpoIV3Wfu22YQT8y,19-11-2023 05:23,android,5115,Present Tense,Radiohead,A Moon Shaped Pool,trackdone,fwdbtn,TRUE,TRUE
1W5XugQJGhnSATMI5n002M,19-11-2023 05:23,android,1925,Idioteque,Radiohead,Kid A,fwdbtn,fwdbtn,TRUE,TRUE
5ghIJDpPoe3CfHMGu71E6T,19-11-2023 05:23,android,1954,Smells Like Teen Spirit,Nirvana,Nevermind,fwdbtn,fwdbtn,TRUE,TRUE
3PjMtNzwhDHqxoKudm6GvF,19-11-2023 05:24,android,3651,She's Leaving Home - Remastered 2009,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,fwdbtn,fwdbtn,TRUE,TRUE
1lBKQqbkfM3LThaJYqygjy,19-11-2023 05:24,android,3453,"Giordano: Fedora: ""Amor ti vieta""",Umberto Giordano,Pavarotti Forever,fwdbtn,fwdbtn,TRUE,TRUE
2fgbsGWU2Dum08uifQHhiB,19-11-2023 05:28,android,247515,Furr,Blitzen Trapper,Furr,fwdbtn,trackdone,TRUE,FALSE
3KyYAROzxfIPyazgg5o47G,19-11-2023 05:28,android,12654,Do You Hear The People Sing? - Live,Michael Maguire,Les Misérables (10th Anniversary Concert Live at Royal Albert Hall),trackdone,fwdbtn,TRUE,TRUE
5C1WX3YK9raN9HLMoY1ji7,19-11-2023 05:28,android,2395,I'm Sitting On Top Of The World,Bobby Darin,I Got Rhythm,fwdbtn,fwdbtn,TRUE,TRUE
63OJHHu2ambZAvdrvhdT2b,19-11-2023 05:28,android,1650,I Found a Reason - 2015 Remaster,The Velvet Underground,Loaded,fwdbtn,fwdbtn,TRUE,TRUE
0Xc5Bj21344XdhqT3j7eoN,19-11-2023 05:28,android,1648,Half Italian,AWOLNATION,Angel Miners & The Lightning Riders,fwdbtn,fwdbtn,TRUE,TRUE
7FZeb3WUrCInAITFu9ZLJ8,19-11-2023 05:32,android,232965,"Por una Cabeza (From ""Parfum de femme"")",Gerardo Matos Rodríguez,"A Time for Us (Silence, on joue!)",fwdbtn,trackdone,TRUE,FALSE
1HX9kKDz6dG4fmLBuKVzOF,19-11-2023 05:32,android,2028,Quién Me Ha Robado el Mes de Abril,Joaquín Sabina,El Hombre Del Traje Gris,trackdone,fwdbtn,TRUE,TRUE
7zMUCLm1TN9o9JlLISztxO,19-11-2023 05:35,android,170293,Burning Love,Elvis Presley,Elvis (Fool),fwdbtn,trackdone,TRUE,FALSE
5arVt2Wg0zbiWwAOZef2Nl,19-11-2023 05:38,android,202053,Higher Ground - Remastered 2003,Red Hot Chili Peppers,Mother's Milk,trackdone,trackdone,TRUE,FALSE
1aOzDhi5a1RWWRy5dmYA8I,19-11-2023 05:38,android,1964,Revolution 1 - Remastered 2009,The Beatles,The Beatles,trackdone,fwdbtn,TRUE,TRUE
3yrSvpt2l1xhsV9Em88Pul,19-11-2023 05:38,android,2067,Brown Eyed Girl,Van Morrison,Blowin' Your Mind!,fwdbtn,fwdbtn,TRUE,TRUE
2KkIINVFzKcxPTQTNoHM5i,19-11-2023 05:38,android,841,Radical,AWOLNATION,Angel Miners & The Lightning Riders,fwdbtn,backbtn,TRUE,TRUE
3yrSvpt2l1xhsV9Em88Pul,19-11-2023 05:41,android,183306,Brown Eyed Girl,Van Morrison,Blowin' Your Mind!,backbtn,trackdone,TRUE,FALSE
2KkIINVFzKcxPTQTNoHM5i,19-11-2023 05:45,android,218306,Radical,AWOLNATION,Angel Miners & The Lightning Riders,trackdone,trackdone,TRUE,FALSE
1W0ZDYcuJaxtaV1Fz9zJdn,19-11-2023 05:45,android,26473,Lisa Says,Lou Reed,Lou Reed,trackdone,fwdbtn,TRUE,TRUE
0jWgAnTrNZmOGmqgvHhZEm,19-11-2023 05:50,android,295533,What's Up?,4 Non Blondes,"Bigger, Better, Faster, More !",fwdbtn,trackdone,TRUE,FALSE
6yOYX1oEKWkGshyYtxlJ16,19-11-2023 05:54,android,224959,Cathy Come Home,Flyte,The Loved Ones,trackdone,trackdone,TRUE,FALSE
5vTcmSXFfBUcFUV0FUg9RD,19-11-2023 05:55,android,25342,Joy Ride,The Killers,Day & Age - Bonus Tracks,trackdone,fwdbtn,TRUE,TRUE
4kx0y4fd5vXuKstek2ELAg,19-11-2023 05:55,android,6711,Human - Live From The Royal Albert Hall / 2009,The Killers,Live From The Royal Albert Hall,fwdbtn,fwdbtn,TRUE,TRUE
3hb2ScEVkGchcAQqrPLP0R,19-11-2023 05:55,android,7505,Photograph,Nickelback,All the Right Reasons,fwdbtn,fwdbtn,TRUE,TRUE
5UhWD2lwvZgko8uVEICN5r,19-11-2023 05:58,android,171466,I Left My Heart in San Francisco,Tony Bennett,60 Years: The Artistry of Tony Bennett,fwdbtn,trackdone,TRUE,FALSE
1HFoO5EdFw6emUIf8GofxH,19-11-2023 06:00,android,166213,Who Loves the Sun - 2015 Remaster,The Velvet Underground,Loaded,trackdone,trackdone,TRUE,FALSE
72zmwnbXjx9fMUjw3mbDSs,19-11-2023 06:55,android,196743,All We Ever Knew,The Head And The Heart,Signs of Light,trackdone,logout,TRUE,FALSE
72zmwnbXjx9fMUjw3mbDSs,20-11-2023 22:56,android,29300,All We Ever Knew,The Head And The Heart,Signs of Light,appload,trackdone,TRUE,FALSE
6TfBA04WJ3X1d1wXhaCFVT,20-11-2023 22:59,android,177826,"You're Gonna Go Far, Kid",The Offspring,"Rise And Fall, Rage And Grace",trackdone,trackdone,TRUE,FALSE
6336VDSySvOz7FD2EX7VcT,20-11-2023 23:02,android,200720,Wasted Hours,Arcade Fire,The Suburbs,trackdone,trackdone,TRUE,FALSE
4NAjBsWsUJNZoYDn0w3h65,20-11-2023 23:02,android,5032,Harbor Lights,Elvis Presley,A Boy From Tupelo: The Complete 1953-1955 Recordings,trackdone,fwdbtn,TRUE,TRUE
7ve0nLuGlLfqw0EbL2UZEV,20-11-2023 23:05,android,140933,I'll Be Your Man,The Black Keys,The Big Come Up,fwdbtn,trackdone,TRUE,FALSE
6DUe3XqMPk2OMsT3QQfcVE,20-11-2023 23:05,android,18702,Little Lotte / The Mirror (Angel Of Music),Andrew Lloyd Webber,The Phantom Of The Opera,trackdone,fwdbtn,TRUE,TRUE
7B2ETOSXeXPfWQl4gLjcat,20-11-2023 23:08,android,214106,Keep Me in Mind,Zac Brown Band,You Get What You Give,fwdbtn,trackdone,TRUE,FALSE
51THoWfQJgdyj248y8tJPa,20-11-2023 23:09,android,47305,Prologue: One Ring to Rule Them All,Howard Shore,The Lord of the Rings: The Fellowship of the Ring - the Complete Recordings,trackdone,fwdbtn,TRUE,TRUE
5qlSYa5PePLAuAsAFgqVxW,20-11-2023 23:09,android,3444,Wall of Glass,Liam Gallagher,As You Were,fwdbtn,fwdbtn,TRUE,TRUE
5vl0sRtrQM1BTSAxQZFqEN,20-11-2023 23:09,android,3044,Not A Second Time - Remastered 2009,The Beatles,With The Beatles,fwdbtn,fwdbtn,TRUE,TRUE
3RiPr603aXAoi4GHyXx0uy,20-11-2023 23:09,android,3688,Hymn for the Weekend,Coldplay,A Head Full of Dreams,fwdbtn,fwdbtn,TRUE,TRUE
4ekUX4pWizXXksJe0JfS9U,20-11-2023 23:09,android,1023,It Won't Be Long - Remastered 2009,The Beatles,With The Beatles,fwdbtn,fwdbtn,TRUE,TRUE
2nekCvC9XRXQckWNnkIp2l,20-11-2023 23:14,android,299106,Harvest Moon,Neil Young,"Eat, Pray, Love",fwdbtn,trackdone,TRUE,FALSE
5Ukzlujip1Slqka5OY82YS,20-11-2023 23:18,android,228600,U.N.I.,Ed Sheeran,+,trackdone,trackdone,TRUE,FALSE
7bcinCjd50wHDroef8TbEe,20-11-2023 23:24,android,324266,Goodbye in Her Eyes,Zac Brown Band,Uncaged,trackdone,trackdone,TRUE,FALSE
6duDmFwanTY6zaMS9sTM5h,20-11-2023 23:25,android,90418,I See A Darkness,Johnny Cash,American III: Solitary Man,trackdone,fwdbtn,TRUE,TRUE
6J3qnb7R9JnnnYZIHrz5QN,20-11-2023 23:25,android,1705,Table for One,AWOLNATION,Here Come the Runts,fwdbtn,fwdbtn,TRUE,TRUE
4RCWB3V8V0dignt99LZ8vH,20-11-2023 23:29,android,232533,Hey There Delilah,Plain White T's,All That We Needed,fwdbtn,trackdone,TRUE,FALSE
04HYbU0XgrwWfQOak1FLr1,20-11-2023 23:29,android,545,Livin' in Sin,Dan Auerbach,Waiting on a Song,trackdone,fwdbtn,TRUE,TRUE
1LGmxVTktSQBIpKPymNrWl,20-11-2023 23:29,android,1650,Restless Farewell,Bob Dylan,The Times They Are A-Changin',fwdbtn,fwdbtn,TRUE,TRUE
61ARSKFMwoVnIwXAVnfNNh,20-11-2023 23:29,android,1267,Neighborhood #2 (Laika),Arcade Fire,Funeral,fwdbtn,fwdbtn,TRUE,TRUE
739sLmfUkVFoyPtb0C3263,20-11-2023 23:29,android,1412,Girl from the North Country,Bob Dylan,The Freewheelin' Bob Dylan,fwdbtn,fwdbtn,TRUE,TRUE
3arS1LEI0l0OwUZgIN1p6j,20-11-2023 23:29,android,1708,Country Honk,The Rolling Stones,Let It Bleed,fwdbtn,fwdbtn,TRUE,TRUE
7oeeeHdNY8S6zVsU0fuWLr,20-11-2023 23:29,android,23,Trouble,Imagine Dragons,Smoke + Mirrors,fwdbtn,fwdbtn,TRUE,TRUE
09x9v1o51dbqi5H0u7UGfp,20-11-2023 23:31,android,105933,I Will - Remastered 2009,The Beatles,The Beatles,fwdbtn,trackdone,TRUE,FALSE
3E5ndyOfO6vFDEIE42HA8o,20-11-2023 23:34,android,184333,Mack the Knife,Bobby Darin,That's All,trackdone,trackdone,TRUE,FALSE
0xun1Olh7EtEef4wIg9l3l,20-11-2023 23:38,android,210369,I've Told You Now,Sam Smith,In The Lonely Hour,trackdone,trackdone,TRUE,FALSE
2aQd3uZDUKXwzZXvJ1oa0P,20-11-2023 23:38,android,20730,How Many More Times - Remaster,Led Zeppelin,Led Zeppelin,trackdone,fwdbtn,TRUE,TRUE
25yQPHgC35WNnnOUqFhgVR,20-11-2023 23:38,android,1395,Lucy In The Sky With Diamonds - Remastered 2009,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,fwdbtn,fwdbtn,TRUE,TRUE
0V1771LhL3tG36pb55EZAH,20-11-2023 23:38,android,1431,Just Like Tom Thumb's Blues,Bob Dylan,Highway 61 Revisited,fwdbtn,fwdbtn,TRUE,TRUE
3IvTwPCCjfZczCN2k4qPiH,20-11-2023 23:41,android,190065,Dirty Work,Steely Dan,Can't Buy A Thrill,fwdbtn,trackdone,TRUE,FALSE
4MaNTAN78ylZnCMCKBFiU9,20-11-2023 23:44,android,170915,Hey Baby,The Cactus Blossoms,One Day,trackdone,trackdone,TRUE,FALSE
7yq4Qj7cqayVTp3FF9CWbm,20-11-2023 23:48,android,204280,Riptide,Vance Joy,Dream Your Life Away,trackdone,trackdone,TRUE,FALSE
1oyYDQSd9QL06uwYw5F6vx,20-11-2023 23:48,android,6156,C'est La Vie,The Killers,Imploding The Mirage - Deluxe,trackdone,fwdbtn,TRUE,TRUE
0BSGaoMiJ5gTho2V1pLkDF,20-11-2023 23:48,android,2747,A Most Disgusting Song,Rodríguez,Coming From Reality,fwdbtn,fwdbtn,TRUE,TRUE
7iL6o9tox1zgHpKUfh9vuC,20-11-2023 23:48,android,1288,In Da Club,50 Cent,Get Rich Or Die Tryin',fwdbtn,fwdbtn,TRUE,TRUE
6nek1Nin9q48AVZcWs9e9D,20-11-2023 23:48,android,2131,Paradise,Coldplay,Mylo Xyloto,fwdbtn,fwdbtn,TRUE,TRUE
0joO6IeobvKP3cDz8xZfWe,20-11-2023 23:48,android,1021,Smoke And Mirrors,Imagine Dragons,Smoke + Mirrors,fwdbtn,fwdbtn,TRUE,TRUE
2czpzliEFyUYpeyPvYfgMO,20-11-2023 23:51,android,222413,nadie va a pensar en ti mejor que yo - En Vivo,Ed Maverick,nadie va a pensar en ti mejor que yo,fwdbtn,trackdone,TRUE,FALSE
3MthJpM1IEYp2ulZe00LvP,20-11-2023 23:55,android,196521,Shouldn't Matter but It Does,John Mayer,Sob Rock,trackdone,unexpected-exit-while-paused,TRUE,FALSE
3DQVgcqaP3iSMbaKsd57l5,21-11-2023 00:09,android,7116,I Bet You Look Good On The Dancefloor,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",fwdbtn,fwdbtn,TRUE,TRUE
0CaAWLSyeXMpsdSdMiPr5M,21-11-2023 00:09,android,3522,Desde Que Tú Te Has Ido,Mocedades,Esencial Mocedades,fwdbtn,fwdbtn,TRUE,TRUE
4uGY9CqDtGtaTTLg1cgsWD,21-11-2023 00:09,android,13090,Machine,Imagine Dragons,Origins,fwdbtn,fwdbtn,TRUE,TRUE
2GSr8anleCXKLNjjjijoMZ,21-11-2023 00:09,android,1418,Yo Quisiera,Reik,Reik,fwdbtn,fwdbtn,TRUE,TRUE
2tBv9tAdqEbLNDi5smSjbg,21-11-2023 00:09,android,1342,Sexy Sadie - Remastered 2009,The Beatles,The Beatles,fwdbtn,fwdbtn,TRUE,TRUE
7xrODhgXFNVsRtKoyt5rJo,21-11-2023 00:12,android,183253,"Cocaine Blues - Live at Folsom State Prison, Folsom, CA - January 1968",Johnny Cash,At Folsom Prison,fwdbtn,trackdone,TRUE,FALSE
0e0ztotN2k7pf67gpjTYlJ,21-11-2023 00:12,android,24193,R.R.R,The Mud Howlers,R.R.R,trackdone,fwdbtn,TRUE,TRUE
3PhbzvTllkq1rkULafc6ns,21-11-2023 00:16,android,217720,The Ultracheese,Arctic Monkeys,Tranquility Base Hotel & Casino,fwdbtn,trackdone,TRUE,FALSE
6YU1CWbu43zkv21W0FyN10,21-11-2023 00:20,android,217746,I Live for You (2014 Remaster),George Harrison,All Things Must Pass,trackdone,trackdone,TRUE,FALSE
4hq0S6wznq7SHDyMOFXL9i,21-11-2023 00:24,android,226333,Tumbling Dice,The Rolling Stones,Exile On Main Street,trackdone,trackdone,TRUE,FALSE
6UCFZ9ZOFRxK8oak7MdPZu,21-11-2023 00:24,android,1846,Her Majesty - Remastered 2009,The Beatles,Abbey Road,trackdone,fwdbtn,TRUE,TRUE
5ovYFa8Em47SgPmhBlZb5N,21-11-2023 00:24,android,2820,I'm Down - Remastered 2009,The Beatles,Past Masters,fwdbtn,fwdbtn,TRUE,TRUE
72qVH7eOSmIT2NpNo9F3e2,21-11-2023 00:24,android,2587,All My Shades Of Blue,Ruen Brothers,All My Shades Of Blue,fwdbtn,fwdbtn,TRUE,TRUE
25FcpZ9z5idbBaJXPEnHsC,21-11-2023 00:24,android,4294,By God,Houndmouth,Little Neon Limelight,fwdbtn,fwdbtn,TRUE,TRUE
73WX2V6JVfyQYYIG3K76i8,21-11-2023 00:24,android,3214,Amorcito corazón,Pedro Infante,15 Inmortales de Pedro Infante,fwdbtn,fwdbtn,TRUE,TRUE
3pRaLNL3b8x5uBOcsgvdqM,21-11-2023 00:24,android,1951,Hallelujah,Jeff Buckley,Grace,fwdbtn,fwdbtn,TRUE,TRUE
0S6CXA5LpRDX6b4akgrOot,21-11-2023 00:24,android,1774,Love is a Laserquest,Arctic Monkeys,Suck It and See,fwdbtn,fwdbtn,TRUE,TRUE
0hzBN7DGgtjBsTyZwTTKRS,21-11-2023 00:24,android,1004,Mind Eraser,The Black Keys,El Camino,fwdbtn,fwdbtn,TRUE,TRUE
340h3gioTsoNSIM7wPwOVn,21-11-2023 00:24,android,2691,"(There'll Be) Peace in the Valley - Live at San Quentin State Prison, San Quentin, CA - February 1969",Johnny Cash,At San Quentin,fwdbtn,fwdbtn,TRUE,TRUE
6fNhZRFEkBfgW39W3wKARJ,21-11-2023 00:24,android,1232,Pompeii,Bastille,Bad Blood,fwdbtn,fwdbtn,TRUE,TRUE
0dhai9DcNDLnmzuvEiaYO5,21-11-2023 00:27,android,161026,There She Goes Again,The Velvet Underground,The Velvet Underground & Nico 45th Anniversary,fwdbtn,trackdone,TRUE,FALSE
7rajbpldr5qibDxdZLjft0,21-11-2023 00:31,android,240306,It's Time,Imagine Dragons,Night Visions,trackdone,trackdone,TRUE,FALSE
74z9AsqO74WCnX3BlvbGAL,21-11-2023 00:31,android,5296,Obviously Five Believers,Bob Dylan,Blonde On Blonde,trackdone,fwdbtn,TRUE,TRUE
2Vy7Ly22pMm4d5xax6gEwG,21-11-2023 00:35,android,232666,Smile Away - Remastered 2012,Paul McCartney,Ram,fwdbtn,trackdone,TRUE,FALSE
28Yg22uFFB7x5Y2R8tacnh,21-11-2023 00:40,android,347653,"When You See Yourself, Are You Far Away",Kings of Leon,When You See Yourself,trackdone,trackdone,TRUE,FALSE
35QZaWQRkmnAVqBF1TLCxQ,21-11-2023 00:41,android,21210,Nancy Mulligan,Ed Sheeran,÷,trackdone,fwdbtn,TRUE,TRUE
0D58ERdLBDRgT86BPnH8ps,21-11-2023 00:41,android,2873,Black Dog - Remaster,Led Zeppelin,Led Zeppelin IV,fwdbtn,fwdbtn,TRUE,TRUE
1fSYMWd6g0podYjeEAJDbd,21-11-2023 00:41,android,1662,Mustang,Skegss,Everyone Is Good At Something,fwdbtn,fwdbtn,TRUE,TRUE
1L4RtuEiAiwdX5taX4meLI,21-11-2023 00:41,android,3256,"Corrina, Corrina",Bob Dylan,The Freewheelin' Bob Dylan,fwdbtn,fwdbtn,TRUE,TRUE
5OFi9CIyD6s1oENyHapK2W,21-11-2023 00:45,android,255546,In the Flesh,Pink Floyd,The Wall,fwdbtn,trackdone,TRUE,FALSE
2ONpXycQzFmWiutUm7vpIC,21-11-2023 00:45,android,7767,Hell of a Season,The Black Keys,El Camino,trackdone,fwdbtn,TRUE,TRUE
0IxtJOcnoS2DPmBfV2HDfW,21-11-2023 00:45,android,2076,Moby Dick - Remaster,Led Zeppelin,Led Zeppelin II,fwdbtn,fwdbtn,TRUE,TRUE
0Zrug5Ry3x6x60lohpEU0C,21-11-2023 00:45,android,1380,Roll it on Home,John Mayer,The Search for Everything,fwdbtn,fwdbtn,TRUE,TRUE
2hnMS47jN0etwvFPzYk11f,21-11-2023 00:48,android,182746,Santeria,Sublime,Sublime,fwdbtn,trackdone,TRUE,FALSE
2d5vz9uU5Jan1rX8mkxw2w,21-11-2023 00:52,android,204226,Manhattan,Kings of Leon,Only By The Night,trackdone,trackdone,TRUE,FALSE
2dLzyrwHEEK8umYoOYaSPc,21-11-2023 00:54,android,96960,"I Still Miss Someone - Live at Folsom State Prison, Folsom, CA (1st Show) - January 1968",Johnny Cash,At Folsom Prison,trackdone,trackdone,TRUE,FALSE
6CjtS2JZH9RkDz5UVInsa9,21-11-2023 01:00,android,235613,Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis,The Heist,trackdone,trackdone,TRUE,FALSE
4LCQ5gFmkAdACy5O9vDP4c,21-11-2023 01:14,android,201693,Tyson vs Douglas,The Killers,Wonderful Wonderful,trackdone,logout,TRUE,FALSE
4LCQ5gFmkAdACy5O9vDP4c,21-11-2023 02:09,android,72051,Tyson vs Douglas,The Killers,Wonderful Wonderful,appload,trackdone,TRUE,FALSE
0Gx4dEyWMjKsZp89upbcZy,21-11-2023 02:12,android,170336,Looking For You,Paul McCartney,Young Boy EP,trackdone,fwdbtn,TRUE,TRUE
3jmqb9d6QW8hQHxAgI5u2X,21-11-2023 02:15,android,230346,The Ballad Of Michael Valentine,The Killers,Sawdust,fwdbtn,trackdone,TRUE,FALSE
5gHLUMRggrlj2zCXO6aXSh,21-11-2023 02:16,android,22659,Factory Girl,Keith Richards,Beggars Banquet,trackdone,fwdbtn,TRUE,TRUE
4yffABDkB5A9flvr9vQFck,21-11-2023 02:19,android,191956,Howlin' for You,The Black Keys,Brothers,fwdbtn,trackdone,TRUE,FALSE
3T4Kt51PV4k8tx6YCtBgcl,21-11-2023 02:19,android,6603,Good Night - Remastered 2009,The Beatles,The Beatles,trackdone,fwdbtn,TRUE,TRUE
3nKr8RbSnh68or0iKZ8GxG,21-11-2023 02:23,android,223160,Bleeding Out,Imagine Dragons,Night Visions,fwdbtn,trackdone,TRUE,FALSE
5jeA7SwnkdyfHBADVlAfwM,21-11-2023 02:26,android,216040,Honey Slider,Houndmouth,Little Neon Limelight,trackdone,trackdone,TRUE,FALSE
4v21Hz8GPTUdwVeP1cbcbC,21-11-2023 02:30,android,218823,Fun,Skegss,Fun,trackdone,trackdone,TRUE,FALSE
0fYVliAYKHuPmECRs1pbRf,21-11-2023 02:33,android,195200,Renegades,X Ambassadors,VHS,trackdone,trackdone,TRUE,FALSE
4ha4sIWqzZ7SfsYUMLglXa,21-11-2023 02:34,android,5406,Another Man,John Mayall & The Bluesbreakers,Blues Breakers,trackdone,fwdbtn,TRUE,TRUE
6oITpHnMfc7R7wTLGvrjWD,21-11-2023 02:36,android,160351,"San Quentin (Reprise) - Live at San Quentin State Prison, San Quentin, CA - February 1969",Johnny Cash,At San Quentin,fwdbtn,fwdbtn,TRUE,TRUE
2OSfEYKhlSsLx6vn4O75RK,21-11-2023 02:39,android,178493,I Want You Back,The Jackson 5,Greatest Hits,fwdbtn,trackdone,TRUE,FALSE
